Transaction ID,Customer ID,Product,Category,Region,Sales Amount,Quantity,Date,Payment Method
T05645,C4756,Smartwatch,Electronics,North,337.52,6,2023-06-24,Debit Card
T05646,C4438,Monitor,Accessories,South,1799.73,2,2023-12-10,UPI
T05647,C8777,Laptop,Office Equipment,West,257.09,8,2023-04-19,Cash
T05648,C7128,Headphones,Accessories,East,1854.72,6,2023-01-05,Online Payment
T05649,C1782,Printer,Office Equipment,East,1122.24,4,2023-07-10,Credit Card
T05650,C9429,Tablet,Accessories,South,1991.69,9,2024-10-14,Debit Card
T05651,C6033,Desktop,Office Equipment,North,1821.2,6,2024-04-09,Cash
T05652,C2335,Desktop,Office Equipment,South,1463.38,6,2023-12-13,Cash
T05653,C8568,Desktop,Office Equipment,South,899.73,10,2024-03-12,Online Payment
T05654,C4516,Desktop,Office Equipment,South,61.1,4,2022-12-07,Online Payment
T05655,C2606,Mobile Phone,Electronics,East,1182.25,8,2024-11-05,Debit Card
T05656,C8866,Keyboard,Electronics,West,1313.5,6,2023-06-04,Cash
T05657,C8202,Monitor,Accessories,West,420.79,3,2024-03-20,Cash
T05658,C2960,Keyboard,Accessories,West,924.69,7,2023-12-08,Cash
T05659,C5965,Headphones,Office Equipment,East,731.78,1,2023-08-23,Online Payment
T05660,C3131,Monitor,Accessories,North,1816.24,1,2023-11-06,UPI
T05661,C4788,Tablet,Office Equipment,East,1515.04,8,2024-05-13,Cash
T05662,C8165,Laptop,Electronics,South,859.07,1,2024-05-14,Credit Card
T05663,C5999,Laptop,Electronics,North,671.09,5,2024-11-18,Cash
T05664,C7664,Printer,Electronics,East,1512.24,3,2024-08-12,Credit Card
T05665,C9110,Mobile Phone,Accessories,South,1309.72,6,2024-03-26,Debit Card
T05666,C7866,Laptop,Accessories,East,796.57,8,2022-12-28,Online Payment
T05667,C9585,Smartwatch,Accessories,South,831.83,3,2024-07-16,UPI
T05668,C3938,Headphones,Electronics,North,1467.76,5,2024-11-06,Credit Card
T05669,C6798,Mobile Phone,Accessories,South,1474.18,8,2022-12-12,Debit Card
T05670,C8427,Desktop,Office Equipment,West,462.5,7,2024-05-21,UPI
T05671,C5716,Camera,Office Equipment,West,735.51,8,2023-04-18,Debit Card
T05672,C5561,Monitor,Accessories,West,811.47,4,2023-03-19,Credit Card
T05673,C2340,Camera,Accessories,West,1429.48,2,2023-07-26,Cash
T05674,C3688,Laptop,Office Equipment,East,1268.34,5,2022-12-27,Cash
T05675,C4490,Desktop,Electronics,West,96.96,1,2024-06-19,Online Payment
T05676,C9412,Camera,Electronics,North,1919.39,3,2024-05-27,Debit Card
T05677,C2603,Keyboard,Office Equipment,South,117.67,4,2023-04-12,Credit Card
T05678,C2217,Smartwatch,Office Equipment,North,600.01,4,2024-04-04,Cash
T05679,C6458,Keyboard,Electronics,South,1667.01,4,2023-07-22,UPI
T05680,C9794,Headphones,Accessories,West,477.81,2,2023-04-18,UPI
T05681,C1526,Desktop,Electronics,East,1886.14,2,2024-07-22,UPI
T05682,C5307,Smartwatch,Electronics,East,1040.31,4,2024-06-07,Online Payment
T05683,C8139,Keyboard,Office Equipment,North,1254.82,7,2023-08-12,Debit Card
T05684,C1105,Mobile Phone,Office Equipment,East,1795.21,3,2024-03-04,Cash
T05685,C8831,Monitor,Accessories,West,548.6,8,2024-04-02,Debit Card
T05686,C2581,Monitor,Office Equipment,West,1784.8,1,2023-04-02,Online Payment
T05687,C6971,Monitor,Electronics,West,1681.91,9,2023-09-21,Credit Card
T05688,C2995,Monitor,Accessories,West,1320.9,7,2023-07-23,Online Payment
T05689,C9629,Keyboard,Electronics,West,1709.92,8,2023-05-09,Credit Card
T05690,C7668,Mobile Phone,Accessories,North,1096.2,7,2023-12-22,Cash
T05691,C7421,Monitor,Accessories,West,1880.6,5,2024-06-21,UPI
T05692,C2012,Laptop,Accessories,West,672.29,6,2023-10-15,Online Payment
T05693,C1678,Printer,Accessories,North,954.38,2,2023-11-30,Online Payment
T05694,C8168,Keyboard,Electronics,West,818.77,1,2024-06-30,Online Payment
T05695,C4438,Camera,Accessories,North,157.63,10,2024-05-24,Credit Card
T05696,C5164,Desktop,Electronics,South,1932.59,8,2024-02-14,Credit Card
T05697,C9771,Smartwatch,Accessories,West,534.61,6,2023-11-04,UPI
T05698,C6563,Tablet,Electronics,South,856.26,8,2024-03-27,Debit Card
T05699,C6085,Camera,Accessories,West,1049.52,7,2023-02-01,Credit Card
T05700,C3956,Headphones,Accessories,South,1076.03,1,2023-02-05,UPI
T05701,C8367,Desktop,Accessories,North,239.48,1,2023-02-03,Credit Card
T05702,C3506,Tablet,Electronics,South,1809.83,4,2024-01-18,UPI
T05703,C9941,Monitor,Accessories,East,1594.03,2,2023-12-01,Cash
T05704,C1638,Printer,Office Equipment,South,1327.41,5,2024-03-28,Cash
T05705,C5708,Headphones,Accessories,South,619.24,1,2023-04-27,Cash
T05706,C4247,Laptop,Accessories,North,670.42,8,2023-03-24,Cash
T05707,C7001,Printer,Accessories,West,1025.07,4,2023-06-17,Online Payment
T05708,C5440,Camera,Accessories,West,1453.03,5,2024-01-01,Cash
T05709,C6006,Desktop,Electronics,North,194.03,10,2022-12-27,Cash
T05710,C3031,Printer,Electronics,West,342.54,6,2023-09-01,Online Payment
T05711,C4516,Mobile Phone,Accessories,West,444.84,2,2023-04-03,Debit Card
T05712,C2900,Smartwatch,Office Equipment,North,1464.32,2,2024-03-13,Credit Card
T05713,C7214,Camera,Accessories,North,464.65,1,2023-08-25,Cash
T05714,C4808,Tablet,Office Equipment,North,1530.14,6,2024-09-26,Debit Card
T05715,C8247,Headphones,Accessories,North,1821.7,2,2023-12-10,Debit Card
T05716,C2119,Monitor,Electronics,West,156.41,1,2024-03-27,Debit Card
T05717,C4593,Tablet,Electronics,South,550.39,7,2024-05-05,Credit Card
T05718,C1130,Tablet,Office Equipment,East,1090.99,8,2024-09-27,UPI
T05719,C1581,Mobile Phone,Accessories,East,1675.15,4,2024-01-01,Cash
T05720,C6134,Monitor,Electronics,East,1560.2,4,2024-06-29,UPI
T05721,C1605,Mobile Phone,Office Equipment,West,120.09,4,2023-02-22,Online Payment
T05722,C4194,Printer,Office Equipment,West,1845.15,6,2024-07-03,Online Payment
T05723,C7788,Printer,Electronics,South,328.38,1,2024-11-29,Online Payment
T05724,C1779,Tablet,Electronics,South,1433.42,10,2023-06-17,Online Payment
T05725,C4548,Headphones,Accessories,South,1514.46,2,2023-04-18,Online Payment
T05726,C4305,Smartwatch,Electronics,North,1867.22,2,2024-08-02,Debit Card
T05727,C6423,Tablet,Electronics,North,1030.04,2,2024-10-26,Cash
T05728,C8134,Keyboard,Electronics,South,309.21,1,2023-02-06,Debit Card
T05729,C5276,Desktop,Electronics,East,1119.59,2,2023-01-15,Credit Card
T05730,C5993,Smartwatch,Accessories,East,1449.68,10,2023-03-04,UPI
T05731,C4101,Camera,Electronics,North,739.06,6,2023-04-03,Cash
T05732,C5086,Keyboard,Office Equipment,West,1772.0,1,2024-08-26,UPI
T05733,C4356,Headphones,Office Equipment,East,850.83,3,2023-04-18,Debit Card
T05734,C9190,Printer,Accessories,East,607.33,7,2024-04-09,Online Payment
T05735,C6897,Headphones,Accessories,North,1662.96,5,2024-06-14,Debit Card
T05736,C4877,Mobile Phone,Office Equipment,South,1369.71,3,2022-12-17,UPI
T05737,C5004,Headphones,Accessories,South,1230.76,8,2023-07-28,UPI
T05738,C5680,Desktop,Electronics,West,802.48,4,2023-05-28,Credit Card
T05739,C4897,Headphones,Accessories,South,747.56,3,2024-08-26,UPI
T05740,C5100,Camera,Accessories,North,756.01,7,2024-12-03,Cash
T05741,C9266,Headphones,Office Equipment,West,1241.89,6,2023-06-05,Online Payment
T05742,C7053,Mobile Phone,Accessories,West,1690.38,6,2023-04-10,UPI
T05743,C2745,Tablet,Electronics,South,1568.04,5,2023-06-02,UPI
T05744,C5321,Smartwatch,Electronics,West,1530.3,2,2024-10-02,UPI
T05745,C9165,Camera,Office Equipment,South,1090.5,1,2022-12-29,Debit Card
T05746,C8657,Monitor,Accessories,West,637.14,3,2024-05-25,Credit Card
T05747,C9193,Mobile Phone,Electronics,West,549.15,1,2024-12-05,Online Payment
T05748,C7772,Monitor,Office Equipment,East,1802.11,2,2024-11-16,Cash
T05749,C2291,Monitor,Office Equipment,South,1965.61,4,2024-02-23,UPI
T05750,C2653,Printer,Electronics,South,963.97,4,2023-02-27,Online Payment
T05751,C5509,Camera,Accessories,South,326.72,10,2024-03-09,Online Payment
T05752,C1560,Desktop,Electronics,West,426.63,1,2023-09-15,Debit Card
T05753,C6574,Monitor,Accessories,West,974.18,6,2024-09-26,UPI
T05754,C3609,Smartwatch,Office Equipment,South,227.06,6,2023-10-29,Cash
T05755,C3067,Smartwatch,Office Equipment,East,899.45,6,2023-09-01,Credit Card
T05756,C4403,Tablet,Office Equipment,West,703.24,1,2024-07-05,Credit Card
T05757,C5137,Desktop,Accessories,South,1928.75,5,2024-08-11,Online Payment
T05758,C3384,Desktop,Office Equipment,North,703.28,1,2023-04-20,Cash
T05759,C6712,Laptop,Office Equipment,West,1430.43,8,2024-12-05,Cash
T05760,C5936,Desktop,Electronics,West,1576.51,8,2024-11-19,Debit Card
T05761,C1218,Monitor,Electronics,North,1715.03,4,2022-12-24,Cash
T05762,C2785,Headphones,Electronics,West,1210.22,2,2023-10-24,Credit Card
T05763,C7084,Camera,Electronics,North,1290.98,4,2023-05-07,Credit Card
T05764,C1841,Printer,Office Equipment,West,1914.83,4,2024-03-08,Debit Card
T05765,C7039,Desktop,Office Equipment,East,1564.32,9,2023-09-28,Online Payment
T05766,C1585,Monitor,Office Equipment,East,969.62,2,2023-05-13,Debit Card
T05767,C8079,Tablet,Accessories,North,1743.4,9,2023-09-14,Debit Card
T05768,C3785,Smartwatch,Office Equipment,North,1461.16,9,2023-04-26,Debit Card
T05769,C7336,Laptop,Accessories,East,1067.53,1,2023-09-10,Cash
T05770,C5876,Smartwatch,Office Equipment,East,1308.04,1,2023-07-27,Cash
T05771,C4412,Monitor,Accessories,East,1199.27,9,2024-08-08,Credit Card
T05772,C9852,Camera,Electronics,South,356.62,8,2023-01-22,UPI
T05773,C5121,Desktop,Electronics,South,1116.07,7,2024-05-24,Debit Card
T05774,C9143,Laptop,Office Equipment,West,1101.59,5,2023-10-11,Credit Card
T05775,C2109,Desktop,Office Equipment,West,870.13,9,2024-11-25,Debit Card
T05776,C3084,Desktop,Office Equipment,East,1545.58,3,2023-08-15,Debit Card
T05777,C7337,Camera,Electronics,South,1300.97,5,2024-04-11,Online Payment
T05778,C8178,Camera,Accessories,South,914.68,10,2022-12-22,Debit Card
T05779,C1731,Camera,Accessories,North,1521.75,1,2024-08-31,Cash
T05780,C5486,Tablet,Electronics,South,512.19,5,2023-08-31,UPI
T05781,C6087,Mobile Phone,Accessories,East,492.26,8,2023-06-05,UPI
T05782,C5972,Printer,Electronics,North,1262.18,6,2023-03-18,UPI
T05783,C2788,Desktop,Office Equipment,West,251.87,9,2023-06-26,UPI
T05784,C7485,Desktop,Accessories,South,611.52,8,2024-06-14,Credit Card
T05785,C2954,Tablet,Electronics,North,1997.57,5,2023-02-12,UPI
T05786,C3521,Desktop,Accessories,West,81.81,10,2022-12-24,UPI
T05787,C8074,Tablet,Electronics,East,937.51,9,2023-12-13,Debit Card
T05788,C3415,Monitor,Electronics,East,645.74,6,2024-03-25,Cash
T05789,C2624,Laptop,Office Equipment,North,1392.17,3,2023-08-19,Cash
T05790,C1510,Mobile Phone,Office Equipment,West,1953.06,4,2024-06-08,UPI
T05791,C1602,Headphones,Accessories,East,280.4,9,2023-07-22,Online Payment
T05792,C7958,Tablet,Accessories,South,1110.38,6,2024-03-23,Credit Card
T05793,C7929,Smartwatch,Accessories,South,1267.45,1,2023-04-17,Debit Card
T05794,C5627,Monitor,Electronics,East,1872.83,8,2023-10-18,Online Payment
T05795,C7639,Mobile Phone,Electronics,North,519.47,1,2024-02-19,Credit Card
T05796,C5880,Monitor,Office Equipment,North,1745.06,2,2023-07-18,UPI
T05797,C6091,Camera,Electronics,North,615.92,9,2023-12-22,Debit Card
T05798,C7379,Smartwatch,Accessories,East,1592.99,9,2024-04-23,Credit Card
T05799,C5337,Keyboard,Electronics,West,1369.53,3,2022-12-21,Debit Card
T05800,C4956,Monitor,Accessories,South,1449.33,5,2023-10-03,Online Payment
T05801,C9350,Tablet,Accessories,West,306.09,3,2023-03-09,Cash
T05802,C1860,Tablet,Office Equipment,South,1159.69,10,2023-09-08,Credit Card
T05803,C8338,Laptop,Electronics,North,628.08,6,2024-11-14,Cash
T05804,C2228,Smartwatch,Accessories,West,1400.51,1,2024-04-10,Online Payment
T05805,C6026,Printer,Accessories,East,954.46,1,2023-07-17,UPI
T05806,C4554,Desktop,Electronics,South,329.78,3,2023-05-07,Credit Card
T05807,C1448,Desktop,Accessories,North,620.62,5,2024-02-27,Credit Card
T05808,C7748,Keyboard,Electronics,West,281.88,4,2023-05-28,Online Payment
T05809,C9615,Laptop,Office Equipment,West,835.45,3,2023-09-09,UPI
T05810,C5093,Laptop,Accessories,South,1522.79,3,2023-03-09,Credit Card
T05811,C8644,Laptop,Office Equipment,East,588.2,5,2023-05-01,Cash
T05812,C2462,Tablet,Accessories,South,1411.27,5,2024-05-23,Online Payment
T05813,C9854,Desktop,Accessories,East,1357.14,3,2024-02-22,Debit Card
T05814,C3491,Laptop,Electronics,West,1239.15,3,2023-10-19,Online Payment
T05815,C9144,Tablet,Office Equipment,South,1914.39,5,2023-08-07,Cash
T05816,C2877,Keyboard,Office Equipment,North,935.54,4,2023-06-28,Online Payment
T05817,C8623,Headphones,Accessories,South,1332.76,10,2024-06-07,Cash
T05818,C8015,Desktop,Office Equipment,South,89.14,7,2023-01-01,Debit Card
T05819,C6736,Laptop,Office Equipment,South,1706.39,3,2023-09-28,UPI
T05820,C7636,Headphones,Electronics,East,934.2,6,2023-04-02,Online Payment
T05821,C6582,Mobile Phone,Electronics,East,206.67,9,2024-09-02,Cash
T05822,C2443,Headphones,Electronics,North,409.6,3,2023-11-28,Cash
T05823,C6834,Keyboard,Accessories,West,1096.74,8,2023-01-28,Debit Card
T05824,C2109,Smartwatch,Office Equipment,South,236.81,10,2023-11-04,Debit Card
T05825,C8201,Laptop,Accessories,South,1308.69,5,2024-06-01,UPI
T05826,C5726,Camera,Electronics,South,545.67,4,2023-07-21,Credit Card
T05827,C1971,Mobile Phone,Electronics,North,163.16,2,2024-02-02,UPI
T05828,C9096,Headphones,Electronics,East,655.82,10,2024-03-25,Cash
T05829,C5798,Headphones,Accessories,East,307.59,7,2023-08-29,Debit Card
T05830,C2517,Mobile Phone,Accessories,East,1820.91,5,2023-10-19,Debit Card
T05831,C6375,Headphones,Electronics,South,1992.11,10,2023-02-05,Credit Card
T05832,C4921,Mobile Phone,Electronics,North,907.15,9,2024-11-25,Cash
T05833,C6010,Printer,Accessories,South,1002.74,9,2024-02-04,Credit Card
T05834,C1686,Headphones,Office Equipment,North,1500.38,4,2023-09-19,Debit Card
T05835,C8747,Monitor,Office Equipment,North,506.81,6,2022-12-18,UPI
T05836,C9482,Monitor,Electronics,West,1989.79,9,2024-06-24,Credit Card
T05837,C3190,Monitor,Office Equipment,East,1714.51,4,2024-10-27,Cash
T05838,C7911,Desktop,Office Equipment,East,923.73,2,2023-08-28,Debit Card
T05839,C8001,Camera,Electronics,North,1047.42,6,2023-01-04,Cash
T05840,C1764,Laptop,Electronics,North,651.07,9,2023-12-25,Online Payment
T05841,C6908,Camera,Office Equipment,North,284.49,8,2024-11-07,Debit Card
T05842,C5947,Tablet,Electronics,East,1955.48,9,2023-11-14,UPI
T05843,C7435,Printer,Office Equipment,North,1754.14,1,2024-01-11,Credit Card
T05844,C1259,Headphones,Accessories,East,626.38,10,2023-12-14,Online Payment
T05845,C6318,Printer,Electronics,East,239.34,4,2024-02-01,Cash
T05846,C7611,Smartwatch,Accessories,East,1989.63,1,2023-12-21,Credit Card
T05847,C5148,Mobile Phone,Office Equipment,West,1380.43,3,2024-08-25,Cash
T05848,C8092,Printer,Accessories,East,574.53,3,2023-01-20,Online Payment
T05849,C3591,Headphones,Office Equipment,North,1813.69,3,2023-07-10,Credit Card
T05850,C1567,Camera,Accessories,North,760.43,8,2024-04-25,Cash
T05851,C7736,Smartwatch,Office Equipment,West,842.81,3,2023-12-08,Debit Card
T05852,C7504,Laptop,Accessories,West,1319.62,1,2023-03-01,Online Payment
T05853,C8857,Tablet,Electronics,South,1733.49,6,2023-02-13,Cash
T05854,C3726,Headphones,Accessories,North,1659.51,2,2024-08-08,Online Payment
T05855,C8288,Monitor,Accessories,West,1753.8,10,2023-09-02,Credit Card
T05856,C6341,Tablet,Electronics,North,889.13,10,2022-12-09,Credit Card
T05857,C9775,Printer,Electronics,North,1741.95,2,2023-08-16,Credit Card
T05858,C4451,Desktop,Accessories,West,1202.76,5,2024-08-29,Cash
T05859,C5562,Camera,Electronics,South,86.48,4,2024-03-15,Online Payment
T05860,C4040,Monitor,Electronics,East,488.88,3,2024-06-22,Debit Card
T05861,C5760,Printer,Accessories,North,1184.11,7,2023-04-30,UPI
T05862,C2900,Tablet,Office Equipment,East,1767.04,5,2023-04-06,Cash
T05863,C9034,Laptop,Accessories,South,146.56,1,2023-06-16,UPI
T05864,C4290,Laptop,Electronics,East,1409.06,3,2024-05-30,Cash
T05865,C4106,Smartwatch,Accessories,West,675.57,9,2023-02-21,Debit Card
T05866,C4273,Camera,Electronics,West,679.34,3,2024-09-16,UPI
T05867,C5278,Smartwatch,Accessories,West,1841.62,1,2024-07-05,Online Payment
T05868,C7719,Printer,Electronics,South,202.9,10,2024-11-20,UPI
T05869,C2052,Laptop,Electronics,North,336.51,2,2023-05-31,Debit Card
T05870,C2762,Headphones,Electronics,East,432.77,2,2024-11-16,UPI
T05871,C2175,Desktop,Accessories,South,1870.25,2,2023-11-29,UPI
T05872,C8345,Monitor,Accessories,East,1684.74,10,2023-06-07,Online Payment
T05873,C3286,Monitor,Office Equipment,East,1115.78,5,2024-09-29,Cash
T05874,C5673,Laptop,Accessories,North,423.54,9,2024-05-25,Debit Card
T05875,C8774,Desktop,Accessories,South,581.4,3,2023-06-25,Credit Card
T05876,C7575,Desktop,Office Equipment,East,679.61,7,2023-01-03,Online Payment
T05877,C8732,Monitor,Office Equipment,West,1312.79,9,2024-01-06,UPI
T05878,C6070,Laptop,Electronics,East,1919.05,6,2023-08-02,Debit Card
T05879,C9373,Camera,Office Equipment,East,1922.57,8,2023-10-13,Cash
T05880,C8876,Smartwatch,Office Equipment,West,743.16,7,2023-05-13,Cash
T05881,C6995,Camera,Accessories,South,347.08,2,2024-06-01,Debit Card
T05882,C9913,Desktop,Office Equipment,South,1796.07,10,2024-03-18,Debit Card
T05883,C3684,Desktop,Accessories,North,1431.08,1,2022-12-16,Credit Card
T05884,C5918,Mobile Phone,Accessories,South,1019.18,2,2023-01-05,Online Payment
T05885,C1516,Headphones,Accessories,South,1401.95,2,2024-02-02,Debit Card
T05886,C9783,Keyboard,Accessories,West,1305.87,8,2024-10-10,UPI
T05887,C5820,Camera,Electronics,West,1893.46,4,2024-09-29,Credit Card
T05888,C4502,Camera,Office Equipment,West,215.67,2,2024-10-13,Credit Card
T05889,C2886,Headphones,Office Equipment,North,496.48,8,2023-12-02,UPI
T05890,C3356,Monitor,Office Equipment,East,1118.85,3,2022-12-13,Online Payment
T05891,C8978,Tablet,Office Equipment,North,1025.85,9,2024-03-02,Debit Card
T05892,C4798,Printer,Accessories,East,308.16,7,2023-11-05,Cash
T05893,C7589,Laptop,Electronics,West,1927.11,9,2023-01-27,UPI
T05894,C7071,Laptop,Electronics,South,256.94,3,2024-10-12,Credit Card
T05895,C1490,Camera,Accessories,West,1858.88,8,2024-02-25,Cash
T05896,C5615,Smartwatch,Electronics,East,1207.89,3,2023-05-09,UPI
T05897,C3157,Smartwatch,Accessories,South,1626.19,5,2024-01-04,Cash
T05898,C8411,Camera,Office Equipment,East,1637.93,7,2023-03-25,UPI
T05899,C6319,Keyboard,Accessories,East,1842.03,9,2023-04-06,Online Payment
T05900,C2061,Smartwatch,Electronics,East,792.92,9,2023-01-21,Online Payment
T05901,C1234,Smartwatch,Office Equipment,West,1038.4,6,2023-04-04,Online Payment
T05902,C5274,Printer,Accessories,South,222.47,3,2024-10-10,Credit Card
T05903,C6042,Keyboard,Office Equipment,South,866.66,6,2024-11-02,Online Payment
T05904,C9885,Headphones,Accessories,South,1850.77,6,2023-03-16,Cash
T05905,C6419,Printer,Office Equipment,North,1374.16,1,2024-06-29,Debit Card
T05906,C4172,Keyboard,Electronics,West,464.92,10,2024-03-28,Online Payment
T05907,C1598,Headphones,Office Equipment,South,1068.76,5,2023-04-23,Cash
T05908,C7361,Desktop,Office Equipment,North,1537.16,1,2023-11-24,Credit Card
T05909,C4118,Mobile Phone,Office Equipment,East,1323.25,10,2023-01-19,UPI
T05910,C2185,Tablet,Accessories,South,1381.74,10,2024-10-14,UPI
T05911,C2584,Printer,Electronics,West,905.37,4,2024-11-12,Credit Card
T05912,C6258,Printer,Electronics,North,1042.8,10,2024-05-18,Credit Card
T05913,C6181,Mobile Phone,Accessories,West,961.31,8,2023-05-25,Debit Card
T05914,C1232,Headphones,Office Equipment,South,767.88,7,2022-12-26,Cash
T05915,C9088,Monitor,Accessories,North,794.89,9,2024-03-12,Cash
T05916,C4605,Desktop,Electronics,North,962.74,2,2023-06-07,Debit Card
T05917,C6056,Desktop,Electronics,South,1823.85,8,2024-07-09,Debit Card
T05918,C4616,Mobile Phone,Electronics,East,770.29,4,2023-05-30,Debit Card
T05919,C4202,Headphones,Electronics,South,1584.59,10,2023-03-03,Cash
T05920,C5796,Headphones,Accessories,North,1721.21,10,2024-06-10,Credit Card
T05921,C3105,Camera,Office Equipment,West,402.61,5,2024-02-04,Online Payment
T05922,C9972,Desktop,Electronics,South,1235.95,8,2023-08-31,Online Payment
